A_tfidf	C_tfidf	D_tfidf	E_tfidf	F_tfidf	G_tfidf	H_tfidf	I_tfidf	K_tfidf	L_tfidf	M_tfidf	N_tfidf	P_tfidf	Q_tfidf	R_tfidf	S_tfidf	T_tfidf	U_tfidf	V_tfidf	W_tfidf	X_tfidf	Y_tfidf	Z_tfidf
0.00026172082917602424	0.021168242970816698	0.002263654312352125	0.0018571737834109305	0.001448125692064833	0.0003698156349822092	0.005511041443047149	0.0021287718306828686	0.004764898834668708	0.0008205056686048845	0.0009780727604013508	0.0026801348328873704	0.001951374178125963	0.002843230070277775	0.0013341673109549992	0.002104796954532388	0.0006565913141458695	0.0	0.000354189622236482	0.01633304281395998	0.0	0.0041898540102536935	0.0
0.00028125223433841414	0.01360815619552502	0.0016429749041265425	0.0031200519561303632	0.0008688754152388998	0.00018751215294872576	0.00783147994538279	0.0027940130277712655	0.0027227993340964048	0.0007384551017443961	0.0010563185812334588	0.0026801348328873704	0.0023948683095182275	0.0022578591734558804	0.002547046684550453	0.00133716512405587	0.0008441888324732607	0.0	0.00018751215294872576	0.022614982357790737	0.0	0.003535189321151554	0.0
0.0004525898023836549	0.026277818860324178	0.003225518547411649	0.0029048759591558553	0.0028662901629145313	0.0006261181658805153	0.008401587680870428	0.00404650162642735	0.003888595600706647	0.0011487079360468382	0.0013031976366175242	0.004097217618092187	0.0028903583045909644	0.003270002940867137	0.0032204038540293084	0.0031200519561303632	0.0014490291070805396	0.0	0.0006034873888004968	0.01819596281661324	0.0	0.008153961575989408	0.0
0.0003423940244119824	0.008283225510319578	0.0018001290253908207	0.0018991620602532646	0.0021155227501468863	0.0006562925353205402	0.0	0.0009718306183552227	0.0012430170873048805	0.00034960676314468994	0.00042865101847154856	0.002039233025022999	0.0021866188912992514	0.0013743490621035792	0.0031007524855396823	0.002170470926003731	0.0010277081438804915	0.0	0.0003424134966889775	0.020648462152765456	0.0	0.0007172847897988661	0.0
0.0004921914100922247	0.0	0.0010222954959009597	0.000866681098925101	0.0003378959948151277	0.0005469104461004503	0.012182302137262119	0.0027940130277712655	0.003706032426964551	0.0007658052906978921	0.00027386037291237823	0.0005211373286169886	0.0009313376759237551	0.0029268544841094747	0.002547046684550453	0.0013866897582801613	0.000875455085527826	0.0	0.00025522487484687677	0.0	0.0	0.001833061129485991	0.0
0.0004921914100922247	0.0	0.0011500824328885798	0.0009750162362907385	0.00038013299416701866	0.0006152742518630064	0.013705089904419885	0.0031432646562426737	0.00416928648033512	0.0008615309520351287	0.00030809291952642553	0.0005862794946941123	0.0010477548854142245	0.0032927112946231586	0.0028654275201192595	0.0017550292253233294	0.0009848869712188043	0.0	0.0003281462676602701	0.0	0.0	0.00206219377067174	0.0
0.0003098982952432526	0.0	0.0010222954959009597	0.0025422645568469624	0.002477903961977603	0.00021876417844018007	0.0027071782527249154	0.0028974949917627934	0.0017647773461735956	0.0011487079360468382	0.001095441491649513	0.00382167374319125	0.0008278557119322268	0.0031219781163834394	0.003962072620411816	0.0013866897582801613	0.000437727542763913	0.0	0.00014584278562678672	0.005863143574242043	0.0	0.001833061129485991	0.0
0.0002922386497422584	0.026791057509939886	0.0025158053219437684	0.0016575276016942554	0.0026609309591691306	0.0005845105392698561	0.007423590364894104	0.0027067001206534133	0.0020101916958758614	0.000951273759538788	0.0010783252183424893	0.006155934694288179	0.005588026055542531	0.00971349831913832	0.002308261057873848	0.002583793026170457	0.0015696636103799694	0.0	0.00043069197630410454	0.004947027390766724	0.0	0.0038666133200095125	0.0
0.0002036654110726447	0.013138909430162089	0.003331273253884162	0.002259347968232332	0.0035653853246010022	0.00042998476452035393	0.007561428912783385	0.004624573287345543	0.004764898834668708	0.0007526017512031009	0.0020397876051404724	0.0035581100367642676	0.0023122866436727715	0.003270002940867137	0.002459217488531472	0.0018289959742833163	0.0014263880272824062	0.0	0.00040735398744033534	0.010917577689967943	0.0	0.00682657248222369	0.0
0.0002296893247097049	0.02963554015914338	0.004293641082784031	0.0031200519561303632	0.0024328511626689198	0.0004229440783176815	0.010557995185627169	0.0033528156333255186	0.004553125553127877	0.0009700200348839968	0.0017527063866392208	0.006045193011957069	0.002111032065427178	0.004682967174575159	0.0030564560214605438	0.0029813829803023474	0.0014007281368445218	0.0	0.00033543840694160945	0.02814308915636181	0.0	0.004765958936663576	0.0
0.00028952435887777926	0.011206716866902958	0.0013530381563395056	0.0031200519561303632	0.002146633378825517	0.0001544217730165977	0.004299636048445454	0.002300951905223395	0.0030831698341973997	0.0006757105506157873	0.0014498490330655319	0.0044143397247556684	0.0006574148300638272	0.0024792179159515548	0.0020975678578650787	0.0023859220840996894	0.0003476071663125192	0.0	0.00034744898928734484	0.0	0.0	0.0029113323821248096	0.0
0.0002953148460553348	0.050803783129960076	0.0036802637852434554	0.0006240103912260727	0.0024328511626689198	0.0002625170141282161	0.007309381282357272	0.0044704208444340246	0.0025412793784899777	0.0009189663488374706	0.0013145297899794157	0.004377553560382705	0.005588026055542531	0.0035122253809313692	0.002716849796853817	0.002288038101162266	0.0010505461026333912	0.0	0.00021876417844018007	0.031660975300907036	0.0	0.006599020066149568	0.0
0.0004921914100922247	0.0	0.0003538715178118707	0.002640043962879538	0.00046785599282094605	0.000504840411785031	0.005622600986428671	0.002149240790593281	0.0029322454367192055	0.0009719836381934785	0.0011375738567129558	0.0021647242881013377	0.001719392632474625	0.004052567747228503	0.004310386696931536	0.002400039966254126	0.00030304214499040136	0.0	0.00035338828824952164	0.0	0.0	0.0	0.0
0.00043161400577318166	0.04103382483573699	0.0021940034104335985	0.002256037568278878	0.0031814207511824334	0.0003230978635424198	0.008433901479643006	0.001719392632474625	0.0029322454367192055	0.0011487079360468382	0.0006825443140277735	0.004618078481282854	0.0012895444743559687	0.004376773167006784	0.002351120016508111	0.002352039166929043	0.0010000390784683244	0.0	0.000292807438835318	0.026790056023844416	0.0	0.0038071269612401353	0.0
0.00040270206280272933	0.0	0.0023001648657771595	0.001985487608446595	0.0011058414375767817	0.0005369666198077148	0.0016612230187175619	0.002286010659085581	0.004764898834668708	0.0001566419912791143	0.0008962703113496016	0.0025583105223015807	0.002286010659085581	0.002394699123362297	0.00162084789016847	0.001985487608446595	0.0006267462544119664	0.0	0.00017898887326923824	0.007195676204751599	0.0	0.002249665931641898	0.0
0.00043512573935689436	0.016566451020639156	0.0028668721515483437	0.0010852354630018655	0.002644403437683608	0.0005706891611482959	0.010593306206314887	0.0023485906610251216	0.00241697766975949	0.0007491573495957641	0.0009287438733550219	0.006253647943403864	0.004535209552324373	0.006108218053793686	0.00236247808422071	0.0020348164931284977	0.0019697739424376086	0.0	0.00033290201066983924	0.03670837716047193	0.0	0.006933752968055705	0.0
0.00041528650226531463	0.011907136671084393	0.002875206082221449	0.001316271918992497	0.0031360972018779037	0.0006562925353205402	0.008565681190262428	0.0027067001206534133	0.002754707138792847	0.0007538395830307376	0.0010783252183424893	0.008207912925717572	0.005326087334188974	0.005268338071397054	0.002547046684550453	0.0018525308489524032	0.0019082185067364334	0.0	0.0004204374054397211	0.037102705430750435	0.0	0.007475452418685057	0.0
0.0002836357278497566	0.07426824228744164	0.0018713205687678587	0.001480702623248308	0.0018555644461034132	0.0006340453307334033	0.009291586375877887	0.0008524107542353013	0.0019382639327465933	0.0011487079360468382	0.0004177531112222719	0.0011129373458600097	0.005114464525411808	0.00339316689344217	0.004058006582165129	0.0031200519561303632	0.0006677199804873249	0.0	0.00034483167110062286	0.032197602000922414	0.0	0.003914672920597201	0.0
0.0004921914100922247	0.0	0.0005750412164442899	0.001950032472581477	0.0015205319766680746	0.0005742559684054726	0.004568363301473295	0.0027940130277712655	0.001191224708667177	0.0008615309520351287	0.0018485575171585532	0.007035353936329347	0.0006985032569428164	0.010536676142794108	0.0031838083556880665	0.0027300454616140677	0.0007386652284141033	0.0	0.0002461097007452026	0.0	0.0	0.0	0.0
0.0003415205702680743	0.02332826776375718	0.003285949808253085	0.0010824670051880851	0.001489500711838114	0.0005759301840568006	0.022375656986807976	0.0018246615691567447	0.00165312816712996	0.0007970626495018878	0.0024144424713907634	0.003445887642283762	0.005588026055542531	0.005805923588886549	0.0018712996049758432	0.00267433024811174	0.0007235904278342236	0.0	0.00030805567984433524	0.00969213529619603	0.0	0.0037035316697778186	0.0
0.00024609570504611236	0.01905141867373503	0.002760197838932591	0.002184036369291254	0.0006082127906672299	6.562925353205403e-05	0.007309381282357272	0.0027940130277712655	0.002858939300801225	0.0011487079360468382	0.0014788460137268426	0.004690235957552898	0.0016764078166627593	0.0031610028428382324	0.0015282280107302719	0.0012480207824521455	0.00019697739424376088	0.0	0.0003281462676602701	0.0	0.0	0.001649755016537392	0.0
0.00038281554118284143	0.0	0.003578034235653359	0.001733362197850202	0.002027375968890766	0.00043752835688036013	0.0	0.0024835671357966802	0.0010588664077041574	0.0011487079360468382	0.001095441491649513	0.0020845493144679545	0.0037253507036950203	0.0011707417936437897	0.004528082994756361	0.002080034637420242	0.0010943188569097827	0.0	0.0003646069640669668	0.0	0.0	0.001833061129485991	0.0
0.0003281276067281498	0.015876182228112524	0.0030668864877028794	0.0011050184011295037	0.0017739539727794206	0.00041018283457533764	0.011420908253683238	0.0031432646562426737	0.004764898834668708	0.0008854623673694379	0.0008215811187371348	0.0037131034663960443	0.002328344189809388	0.006146394416629897	0.002971554465308862	0.0031200519561303632	0.001641478285364674	0.0	0.0003281462676602701	0.03627820086562264	0.0	0.004811785464900727	0.0
0.0004921914100922247	0.01360815619552502	0.0016429749041265425	0.0014485955510605258	0.0010860942690486249	0.0003750243058974515	0.00783147994538279	0.0017961512321386709	0.0005105248751430759	0.0009846068023258612	0.0008802654843612158	0.0	0.0017961512321386709	0.002634169035698527	0.00473022955702227	0.0011143042700465582	0.0011959341793371194	0.0	0.00042190234413463305	0.011307491178895368	0.0	0.0029459911009596285	0.0
0.00022558772962560298	0.007938091114056262	0.0024918452712585893	0.0031200519561303632	0.002280797965002112	0.00041018283457533764	0.010659514370104355	0.0025611786087903266	0.0013897621601117068	0.0009572566133723652	0.0024647433562114043	0.0019542649823137076	0.003259681865733143	0.0030731972083149484	0.0046695855883424975	0.0011700194835488863	0.0009848869712188043	0.0	0.0006016014907104951	0.019788109563066897	0.0	0.0034369896177862333	0.0
0.00036266735480479714	0.03342354153286847	0.002421226174502273	0.0027916254344324304	0.0013871519787147348	0.00034541712385291587	0.016670518714148163	0.0028430308001883052	0.003678167521498652	0.0010277913111998026	0.0008648222302496155	0.005101660164355784	0.004999812786538054	0.006469888859610418	0.002681101773211003	0.0031200519561303632	0.0012786251907051145	0.0	0.0003799588362382075	0.033327342422007404	0.0	0.004052029865179559	0.0
0.0004632389742044468	0.0	0.0010824305250716046	0.0012847272760536789	0.0017888611490212644	0.00027023810277904597	0.004299636048445454	0.002300951905223395	0.00448461066792349	0.0008784237158005233	0.0002899698066131064	0.0005517924655944586	0.001643537075159568	0.0049584358319031095	0.005094093369100906	0.0018353246800766844	0.0010428214989375575	0.0	0.00023163265952489656	0.0	0.0	0.0019408882547498729	0.0
0.0004921914100922247	0.021168242970816698	0.0010222954959009597	0.0012133535384951412	0.0013515839792605107	0.00025522487484687677	0.004060767379087373	0.0021731212438220954	0.0034413158250385114	0.0007658052906978921	0.0008215811187371348	0.0005211373286169886	0.0018626753518475102	0.004682967174575159	0.005094093369100906	0.000866681098925101	0.0010943188569097827	0.0	0.00021876417844018007	0.0	0.0	0.0027495916942289864	0.0
0.0004921914100922247	0.010584121485408349	0.0010222954959009597	0.0012133535384951412	0.0013515839792605107	0.00025522487484687677	0.004060767379087373	0.0021731212438220954	0.0034413158250385114	0.0007658052906978921	0.0008215811187371348	0.0005211373286169886	0.0018626753518475102	0.004682967174575159	0.005094093369100906	0.001040017318710121	0.0010943188569097827	0.0	0.00021876417844018007	0.0	0.0	0.0027495916942289864	0.0
0.0004921914100922247	0.010584121485408349	0.0010222954959009597	0.0012133535384951412	0.0013515839792605107	0.00029168557125357344	0.004060767379087373	0.0024835671357966802	0.0034413158250385114	0.0007658052906978921	0.0005477207458247565	0.0005211373286169886	0.0018626753518475102	0.004682967174575159	0.005094093369100906	0.001040017318710121	0.0010943188569097827	0.0	0.0001823034820334834	0.0	0.0	0.0027495916942289864	0.0
0.0004648474428648789	0.021168242970816698	0.0010222954959009597	0.0012133535384951412	0.001013687984445383	0.00025522487484687677	0.004060767379087373	0.0021731212438220954	0.002911882621186433	0.0008296223982560498	0.0005477207458247565	0.0010422746572339772	0.0018626753518475102	0.004682967174575159	0.005094093369100906	0.001040017318710121	0.001203750742600761	0.0	0.00021876417844018007	0.0	0.0	0.0027495916942289864	0.0
0.0004921914100922247	0.021168242970816698	0.0010222954959009597	0.0012133535384951412	0.0013515839792605107	0.00021876417844018007	0.004060767379087373	0.0021731212438220954	0.003706032426964551	0.0007658052906978921	0.0008215811187371348	0.0005211373286169886	0.0018626753518475102	0.004682967174575159	0.005094093369100906	0.0006933448791400806	0.0010943188569097827	0.0	0.00025522487484687677	0.0	0.0	0.0027495916942289864	0.0
0.00035336819186108443	0.00976995829422309	0.0016514004164553966	0.0015200253119609462	0.001247615980855856	0.00013462410980934157	0.015930702794881235	0.0022925235099661664	0.0023213609707360373	0.0011487079360468382	0.00025279419038065686	0.0036078738135022297	0.002435806229339052	0.005943766029268471	0.0031348266886774808	0.0008800146542931794	0.0006060842899808027	0.0	0.0003870443157018571	0.020295496987760918	0.0	0.0033841128544356757	0.0
0.00022786639356121516	0.02822432396108893	0.0026409300310774797	0.002022255897491902	0.0012389519809888015	0.0006562925353205402	0.020303836895436866	0.002069639279830567	0.002823643753877753	0.00042544738372105116	0.000730294327766342	0.0013896995429786363	0.0023800851718051522	0.0029268544841094747	0.0013206908734706053	0.0013289110183518215	0.000875455085527826	0.0	0.00030383913672247235	0.005863143574242043	0.0	0.001833061129485991	0.0
0.00041237658683402614	0.06178838488778929	0.002735331191735001	0.002192468942145661	0.002630109365047481	0.00044344090224360824	0.005926525364073464	0.0024164436996940678	0.0023180588925415337	0.0011487079360468382	0.0007993762236361312	0.00430994655558915	0.003473637818310222	0.0037020754015222542	0.0028912421824626765	0.0021081432136015967	0.0011712169387466862	0.0	0.0003370150857051423	0.02567106105478949	0.0	0.004012917607793656	0.0
0.00022469607852036345	0.07454902959287621	0.002000143361545356	0.0018313348438156482	0.0021155227501468863	0.00047081855794734405	0.0063559837237889315	0.002672534200476863	0.002796788446435981	0.0011487079360468382	0.00150027856465042	0.003058849537534499	0.005345068400953726	0.004581163540345264	0.0026577878447482987	0.00298439752325513	0.0013274563525123015	0.0	0.00027107735154544054	0.003441410358794243	0.0	0.004303708738793197	0.0
0.0003281276067281498	0.021168242970816698	0.0025557387397523996	0.0013866897582801613	0.0006757919896302554	0.00043752835688036013	0.0	0.0037253507036950203	0.003176599223112472	0.0011487079360468382	0.001095441491649513	0.0020845493144679545	0.0006208917839491701	0.004682967174575159	0.0016980311230336354	0.002080034637420242	0.0015320463996736956	0.0	0.00043752835688036013	0.01758943072272613	0.0	0.003666122258971982	0.0
0.0004921914100922247	0.0346389430431546	0.0018819530719994943	0.002836410869209421	0.0008293810781825861	0.00014915739439103187	0.0033224460374351237	0.0027940130277712655	0.0021658631066675945	0.0008354239534886096	0.0006722027335122011	0.0038374657834523715	0.0010160047373713693	0.00862091684410427	0.001852397588763966	0.002410949238828008	0.0004476758960085474	0.0	0.000238651831025651	0.007195676204751599	0.0	0.0007498886438806327	0.0
0.0004019563182419835	0.05715425602120509	0.0024535091901623034	0.002496041564904291	0.0024328511626689198	0.00033908447658227914	0.00913672660294659	0.0038184844712873963	0.004764898834668708	0.0010338371424421545	0.0018074784612216964	0.0050029183547230915	0.0015832740490703838	0.006146394416629897	0.0020376373476403624	0.0025480424308397965	0.0010505461026333912	0.0	0.00041565193903634213	0.018468902258862437	0.0	0.005774142557880871	0.0
0.0004921914100922247	0.0	0.0013800989194662956	0.002184036369291254	0.0006082127906672299	0.0003937755211923241	0.003654690641178636	0.003911618238879771	0.0009529797669337417	0.0008040955552327867	0.0009858973424845617	0.004690235957552898	0.0	0.0031610028428382324	0.004075274695280725	0.0018720311736782178	0.0007879095769750435	0.0	0.0003937755211923241	0.0	0.0	0.0	0.0
0.0004921914100922247	0.008164893717315012	0.0015115369117964191	0.0018720311736782178	0.0013902006643822396	0.00040315112883976045	0.003654690641178636	0.002474697253168835	0.002178239467277124	0.0007056348750002007	0.0014084247749779452	0.0017420876413767909	0.003033499858723088	0.005870433850985289	0.0013826824858988174	0.0015600259780651816	0.0008160492047241522	0.0	0.0003937755211923241	0.006784494707337222	0.0	0.002592472168844473	0.0
0.0003312826798697667	0.047628546684337573	0.0028309721424949657	0.002640043962879538	0.003391955947951859	0.00037863030883877316	0.007731076356339422	0.0032238611858899213	0.004215102815283857	0.0009278025637301386	0.0008531803925347168	0.0063137791736289015	0.003116399146360258	0.006281480008204179	0.0024490833505292817	0.0028200469603485976	0.0012879291162092056	0.0	0.0006562925353205402	0.05175351731879035	0.0	0.0060279510219635474	0.0
0.0004921914100922247	0.02059612829592976	0.0018649985398193187	0.0023611203992337884	0.001808200188470143	0.00040796563006411957	0.007902033818764618	0.003171582355848463	0.0019317157437846117	0.0007761540108424583	0.00213166992969635	0.003549367751661653	0.0024164436996940678	0.0028477503088632727	0.003441954979122234	0.0014335373852490858	0.0008517941372703173	0.0	0.00042570326615386396	0.017114040703192994	0.0	0.0053505568103915414	0.0
0.00023021856278507285	0.013827642585775426	0.003042153532156888	0.002717464606952252	0.00230532267430321	0.00026992676855925446	0.006484128556929839	0.0028390777540256407	0.004572765817141744	0.0011487079360468382	0.0007950785020036788	0.004614586990495593	0.001847653776429385	0.003908766956197815	0.0025059652864125427	0.0017361579433306051	0.000778378412737442	0.0	0.00024875604161343057	0.01659647898837869	0.0	0.005188745616528894	0.0
0.0001640638033640749	0.11430851204241017	0.00030668864877028793	0.0004160069274840484	0.002027375968890766	0.0003062698498162521	0.007309381282357272	0.005588026055542531	0.001588299611556236	0.0007658052906978921	0.0009858973424845617	0.007504377532084637	0.0022352104222170123	0.0042146704571176434	0.0020376373476403624	0.002080034637420242	0.0019697739424376086	0.0	0.0003500226855042881	0.010553658433635678	0.0	0.004399346710766378	0.0
0.00044531603770248904	0.02721631239105004	0.0017525065644016452	0.0011885912213829954	0.002606626245716699	0.00025001620393163437	0.006961315507006925	0.005588026055542531	0.0036303991121285394	0.0008205056686048845	0.001173687312481621	0.004913580526960179	0.0023948683095182275	0.0030104788979411737	0.002910910496629089	0.002080034637420242	0.0007503900733095651	0.0	0.00040627633138890586	0.0	0.0	0.007070378642303108	0.0
0.00014062611716920707	0.02721631239105004	0.0009857849424759254	0.002451469394102428	0.0021721885380972497	0.00014063411471154432	0.010441973260510388	0.004789736619036455	0.004764898834668708	0.0008205056686048845	0.0014084247749779452	0.009380471915105796	0.0011974341547591138	0.0037630986224264674	0.002910910496629089	0.0022286085400931165	0.0008441888324732607	0.0	0.00023439019118590723	0.011307491178895368	0.0	0.0023567928807677026	0.0
0.00042041349612044194	0.019845227785140657	0.0016292834465921548	0.0018850313901620944	0.001267109980556729	0.0005058921626429165	0.010659514370104355	0.0024447613992998572	0.00208464324016756	0.0006461482140263465	0.0014377669577899858	0.004494809459321528	0.0018626753518475102	0.006585422589246317	0.0023347927941712488	0.0031200519561303632	0.0009438500140846875	0.0	0.00025978246189771383	0.006596036521022299	0.0	0.003780688579564856	0.0
0.00019052570713247409	0.0368737135620678	0.0029679546655189157	0.0029187582815413072	0.00412015116258446	0.00033873163113318206	0.0035367973946890023	0.004326213720420024	0.004764898834668708	0.0007781569889349549	0.001272125603205886	0.005144129759896727	0.001261812335122507	0.0027191422303984793	0.002136232703171348	0.0014090557221233897	0.00031770547458671107	0.0	0.00038107308502482984	0.015319826758503404	0.0	0.008514864601483313	0.0
0.00020796820144741888	0.029516282452265535	0.0018790079185221867	0.001669886962435969	0.002141594333335316	0.00028655026190051755	0.008750667732399551	0.0006296367386526795	0.0014093362750428574	0.0006148014305602796	0.0010414408547372131	0.0014533125502276584	0.005588026055542531	0.00519413612672949	0.002008938230067963	0.001581998174939339	0.0004161494244586497	0.0	0.00020335825038101245	0.008918584591804798	0.0	0.005808996537103492	0.0
0.00020052242633386932	0.03880844544649728	0.0023001648657771595	0.002137813377348582	0.002815799956792731	0.00027953200578467453	0.010828713010899662	0.0013452655318898685	0.0019412550807909551	0.0005743539680234191	0.0017344490284450624	0.003300536414574262	0.005588026055542531	0.0058537089682189495	0.002735716809331968	0.0022533708572052623	0.0005471594284548913	0.0	0.00024307130937797786	0.011726287148484086	0.0	0.0076377547061916296	0.0
0.00033878110045308977	0.014845261304209113	0.0019118253429836133	0.0023501690059163777	0.0011848301116894088	0.0002642216700641136	0.010441973260510388	0.0021045812416978366	0.0027227993340964048	0.0011487079360468382	0.0012803861590708592	0.0051166210446031615	0.004209162483395673	0.010262996242981274	0.0023154969859549572	0.0024312093164652183	0.0008953517920170948	0.0	0.0003835475855769391	0.014391352409503198	0.0	0.004070824066780577	0.0
